case_id,uplift_score,targeted,model_auc_reported
C000019539,0.4705,False,0.71
C000010144,0.6155,True,0.71
C000017603,0.7356,True,0.71
C000013712,0.6027,True,0.71
C000007630,0.5552,True,0.71
C000007747,0.4424,False,0.71
C000011148,0.9154,True,0.71
C000037798,0.4961,False,0.71
C000010479,0.7545,True,0.71
C000023196,0.3842,False,0.71
C000014968,0.4078,False,0.71
C000025177,0.5373,False,0.71
C000001700,0.4016,False,0.71
C000026012,0.4142,False,0.71
C000002660,0.2716,False,0.71
C000026396,0.4167,False,0.71
C000037882,0.8561,True,0.71
C000015891,0.7854,True,0.71
C000018516,0.5421,False,0.71
C000014165,0.7382,True,0.71
C000033493,0.7328,True,0.71
C000023876,0.2824,False,0.71
C000019329,0.5597,True,0.71
C000031186,0.6015,True,0.71
C000034652,0.5458,False,0.71
C000003612,0.8643,True,0.71
C000009871,0.4036,False,0.71
C000031277,0.6932,True,0.71
C000026851,0.5996,True,0.71
C000014311,0.6033,True,0.71
C000016258,0.42,False,0.71
C000039561,0.5323,False,0.71
C000011497,0.2632,False,0.71
C000029882,0.5784,True,0.71
C000007358,0.1813,False,0.71
C000006639,0.779,True,0.71
C000024259,0.4264,False,0.71
C000039349,0.6471,True,0.71
C000022777,0.4374,False,0.71
C000015519,0.7379,True,0.71
C000012529,0.2823,False,0.71
C000008046,0.4866,False,0.71
C000018229,0.7821,True,0.71
C000022813,0.6306,True,0.71
C000018385,0.3905,False,0.71
C000007243,0.8798,True,0.71
C000008280,0.8365,True,0.71
C000038127,0.3509,False,0.71
C000019317,0.4549,False,0.71
C000008028,0.6459,True,0.71
C000032740,0.6567,True,0.71
C000000361,0.3914,False,0.71
C000019819,0.5368,False,0.71
C000012649,0.1246,False,0.71
C000003276,0.3077,False,0.71
C000010541,0.2614,False,0.71
C000011424,0.2405,False,0.71
C000017208,0.5598,True,0.71
C000037106,0.5757,True,0.71
C000019994,0.2987,False,0.71
C000012830,0.2405,False,0.71
C000021257,0.2438,False,0.71
C000032901,0.4627,False,0.71
C000018027,0.562,True,0.71
C000007287,0.2902,False,0.71
C000028403,0.701,True,0.71
C000018209,0.6562,True,0.71
C000039892,0.39,False,0.71
C000035148,0.7919,True,0.71
C000033997,0.7751,True,0.71
C000013841,0.6847,True,0.71
C000032989,0.4665,False,0.71
C000009369,0.3874,False,0.71
C000016919,0.6572,True,0.71
C000034242,0.524,False,0.71
C000026861,0.3381,False,0.71
C000033166,0.6518,True,0.71
C000013800,0.2513,False,0.71
C000005006,0.7546,True,0.71
C000017644,0.547,False,0.71
C000034254,0.5085,False,0.71
C000029887,0.5626,True,0.71
C000030467,0.4764,False,0.71
C000011924,0.5316,False,0.71
C000037396,0.7139,True,0.71
C000032860,0.4199,False,0.71
C000004654,0.7118,True,0.71
C000023350,0.6243,True,0.71
C000034023,0.6084,True,0.71
C000032128,0.7914,True,0.71
C000022768,0.3296,False,0.71
C000039299,0.3386,False,0.71
C000001941,0.5504,True,0.71
C000001689,0.315,False,0.71
C000023194,0.3148,False,0.71
C000008008,0.4902,False,0.71
C000002005,0.4131,False,0.71
C000034044,0.6279,True,0.71
C000019546,0.0371,False,0.71
C000031724,1.0,True,0.71
C000025803,0.476,False,0.71
C000032376,0.2828,False,0.71
C000024508,0.4923,False,0.71
C000018002,0.5985,True,0.71
C000014076,0.4484,False,0.71
C000026834,0.4407,False,0.71
C000039688,0.6417,True,0.71
C000009281,0.382,False,0.71
C000016429,0.6034,True,0.71
C000036103,0.5167,False,0.71
C000019468,0.739,True,0.71
C000012819,0.8519,True,0.71
C000022692,0.4643,False,0.71
C000036130,0.6434,True,0.71
C000020796,0.6499,True,0.71
C000015673,0.4796,False,0.71
C000008745,0.3279,False,0.71
C000009367,0.2627,False,0.71
C000029171,0.528,False,0.71
C000010855,0.7593,True,0.71
C000038956,0.1268,False,0.71
C000012116,0.4068,False,0.71
C000037189,0.7889,True,0.71
C000007740,0.3482,False,0.71
C000007399,0.3465,False,0.71
C000035071,0.2771,False,0.71
C000008661,0.3306,False,0.71
C000017592,0.4285,False,0.71
C000034754,0.5932,True,0.71
C000010983,0.4568,False,0.71
C000036430,0.3391,False,0.71
C000021621,0.6876,True,0.71
C000017428,0.2898,False,0.71
C000036882,0.8,True,0.71
C000031734,0.1111,False,0.71
C000006554,0.2626,False,0.71
C000001493,0.3233,False,0.71
C000006959,0.4677,False,0.71
C000037469,0.5506,True,0.71
C000024252,0.4242,False,0.71
C000004817,0.3589,False,0.71
C000009804,0.5019,False,0.71
C000011346,0.4469,False,0.71
C000000514,0.8977,True,0.71
C000001905,0.7244,True,0.71
C000000272,0.5955,True,0.71
C000025849,0.6817,True,0.71
C000026991,0.3864,False,0.71
C000013731,0.4943,False,0.71
C000035093,0.2574,False,0.71
C000006934,0.415,False,0.71
C000000014,0.8114,True,0.71
C000015660,0.3442,False,0.71
C000020125,0.6538,True,0.71
C000026530,0.4107,False,0.71
C000011476,0.62,True,0.71
C000036696,0.1427,False,0.71
C000001324,0.4846,False,0.71
C000028155,0.6798,True,0.71
C000006363,0.7432,True,0.71
C000024781,0.3561,False,0.71
C000000707,0.2619,False,0.71
C000007545,0.355,False,0.71
C000011396,0.873,True,0.71
C000019200,0.5509,True,0.71
C000010607,0.2572,False,0.71
C000037531,0.2323,False,0.71
C000008706,0.5441,False,0.71
C000011994,0.7222,True,0.71
C000011249,0.3782,False,0.71
C000018475,0.443,False,0.71
C000026907,0.5124,False,0.71
C000012077,0.4227,False,0.71
C000024072,0.6167,True,0.71
C000019080,0.795,True,0.71
C000027129,0.998,True,0.71
C000009996,1.0,True,0.71
C000013824,0.4257,False,0.71
C000008445,0.3791,False,0.71
C000000320,0.4831,False,0.71
C000001669,0.8356,True,0.71
C000007867,0.5633,True,0.71
C000034323,0.9065,True,0.71
C000015449,0.846,True,0.71
C000037981,0.0,False,0.71
C000030912,0.3159,False,0.71
C000028221,0.3399,False,0.71
C000038171,0.4331,False,0.71
C000016953,0.2697,False,0.71
C000032059,0.2647,False,0.71
C000026307,0.8206,True,0.71
C000037642,0.3982,False,0.71
C000031820,0.8496,True,0.71
C000014836,0.7365,True,0.71
C000023356,0.4533,False,0.71
C000025626,0.6126,True,0.71
C000025190,0.2537,False,0.71
C000009232,0.6969,True,0.71
C000014396,0.7422,True,0.71
C000002069,0.5474,False,0.71
C000000849,0.6304,True,0.71
C000002930,0.5405,False,0.71
C000017233,0.2769,False,0.71
C000004264,0.3055,False,0.71
C000033675,0.3271,False,0.71
C000000408,0.5335,False,0.71
C000011488,0.4006,False,0.71
C000007276,0.6196,True,0.71
C000010328,0.8453,True,0.71
C000007396,0.5342,False,0.71
C000027156,0.4018,False,0.71
C000029130,0.4605,False,0.71
C000025115,0.862,True,0.71
C000020509,0.7751,True,0.71
C000025468,0.4753,False,0.71
C000033643,0.1105,False,0.71
C000039876,0.8754,True,0.71
C000010988,0.4784,False,0.71
C000035570,0.6688,True,0.71
C000012230,0.5788,True,0.71
C000004624,0.2055,False,0.71
C000035575,0.6659,True,0.71
C000037733,0.5919,True,0.71
C000007160,0.4985,False,0.71
C000016096,0.325,False,0.71
C000014314,0.5624,True,0.71
C000027553,0.3626,False,0.71
C000029613,0.3179,False,0.71
C000006092,0.5319,False,0.71
C000031479,0.64,True,0.71
C000031029,0.8452,True,0.71
C000004955,0.2256,False,0.71
C000025067,0.1532,False,0.71
C000011399,0.465,False,0.71
C000030661,0.4659,False,0.71
C000033979,0.2937,False,0.71
C000018158,0.4018,False,0.71
C000013710,0.4683,False,0.71
C000003132,0.5692,True,0.71
C000010122,0.7785,True,0.71
C000038695,0.0516,False,0.71
C000015485,0.5866,True,0.71
C000002888,0.5963,True,0.71
C000013671,0.636,True,0.71
C000011173,0.2767,False,0.71
C000024961,0.7548,True,0.71
C000031281,0.449,False,0.71
C000028871,0.1795,False,0.71
C000021303,0.4395,False,0.71
C000015937,0.4256,False,0.71
C000019626,0.5878,True,0.71
C000001381,0.6455,True,0.71
C000000009,0.5077,False,0.71
C000009556,0.694,True,0.71
C000026311,0.633,True,0.71
C000031329,0.9092,True,0.71
C000011598,0.4722,False,0.71
C000036714,0.5623,True,0.71
C000015416,0.2496,False,0.71
C000018397,0.5065,False,0.71
C000016839,0.4504,False,0.71
C000006525,0.4338,False,0.71
C000039834,0.5216,False,0.71
C000019822,0.6835,True,0.71
C000036640,0.6754,True,0.71
C000027513,0.239,False,0.71
C000011584,0.2883,False,0.71
C000018782,0.4295,False,0.71
C000026325,0.3738,False,0.71
C000021184,0.6478,True,0.71
C000018602,0.2353,False,0.71
C000020229,0.7358,True,0.71
C000002240,0.5086,False,0.71
C000013253,0.6424,True,0.71
C000017698,0.4965,False,0.71
C000011433,0.7794,True,0.71
C000013149,0.1196,False,0.71
C000036815,0.4451,False,0.71
C000028580,0.182,False,0.71
C000019217,0.5568,True,0.71
C000012243,0.3838,False,0.71
C000029836,0.6004,True,0.71
C000027177,0.1115,False,0.71
C000025817,0.3232,False,0.71
C000036734,0.4987,False,0.71
C000007433,0.2598,False,0.71
C000016561,0.3728,False,0.71
C000007169,0.1915,False,0.71
C000014350,0.8246,True,0.71
C000027161,0.3505,False,0.71
C000039549,0.2056,False,0.71
C000021634,0.4371,False,0.71
C000022745,0.6293,True,0.71
C000031606,0.6128,True,0.71
C000007997,0.1822,False,0.71
C000015057,0.3783,False,0.71
C000024269,0.3637,False,0.71
C000021923,0.7349,True,0.71
C000035132,0.3873,False,0.71
C000002468,0.1737,False,0.71
C000038720,0.3054,False,0.71
C000015477,0.6007,True,0.71
C000010476,0.353,False,0.71
C000028811,1.0,True,0.71
C000005920,0.6312,True,0.71
C000030466,0.4221,False,0.71
C000022640,0.4974,False,0.71
C000009228,0.3478,False,0.71
C000027091,0.6134,True,0.71
C000032595,0.3735,False,0.71
C000023752,0.2491,False,0.71
C000012466,0.2967,False,0.71
C000032856,0.4904,False,0.71
C000004917,0.4477,False,0.71
C000030021,0.7018,True,0.71
C000026158,0.3609,False,0.71
C000039458,0.7251,True,0.71
C000008328,0.7125,True,0.71
C000030658,0.4897,False,0.71
C000023166,0.8404,True,0.71
C000022315,0.477,False,0.71
C000015529,0.2513,False,0.71
C000029743,0.6672,True,0.71
C000030132,0.6709,True,0.71
C000016894,0.5901,True,0.71
C000004643,0.6881,True,0.71
C000029222,0.8824,True,0.71
C000001291,0.4792,False,0.71
C000033121,0.4955,False,0.71
C000035504,0.9162,True,0.71
C000008073,0.5416,False,0.71
C000036374,0.4524,False,0.71
C000038664,0.4235,False,0.71
C000033835,0.6431,True,0.71
C000007045,0.5776,True,0.71
C000022177,0.6717,True,0.71
C000021994,0.4556,False,0.71
C000028447,0.3814,False,0.71
C000033011,0.5175,False,0.71
C000037134,0.5701,True,0.71
C000000053,0.4231,False,0.71
C000014976,0.0951,False,0.71
C000029654,0.5134,False,0.71
C000005536,0.804,True,0.71
C000022609,0.2403,False,0.71
C000008570,0.3891,False,0.71
C000029177,0.3679,False,0.71
C000038527,0.6293,True,0.71
C000035582,0.5596,True,0.71
C000004596,0.4114,False,0.71
C000016366,0.7709,True,0.71
C000036348,0.5275,False,0.71
C000039366,0.4746,False,0.71
C000010636,0.5297,False,0.71
C000032414,0.3588,False,0.71
C000005231,0.2709,False,0.71
C000011489,0.409,False,0.71
C000038442,0.4854,False,0.71
C000026292,0.8311,True,0.71
C000032716,0.8272,True,0.71
C000022911,0.5392,False,0.71
C000027204,0.3008,False,0.71
C000008370,0.5949,True,0.71
C000021740,0.7868,True,0.71
C000028839,0.7482,True,0.71
C000002008,0.674,True,0.71
C000028008,0.6475,True,0.71
C000031147,0.8448,True,0.71
C000020637,0.5497,False,0.71
C000025237,0.6383,True,0.71
C000023346,0.751,True,0.71
C000039279,0.2082,False,0.71
C000039286,0.4713,False,0.71
C000026669,0.2133,False,0.71
C000010712,0.4244,False,0.71
C000017609,0.2993,False,0.71
C000034147,0.76,True,0.71
C000007991,0.5392,False,0.71
C000001250,0.8007,True,0.71
C000005233,0.1338,False,0.71
C000004778,0.523,False,0.71
C000007345,0.8978,True,0.71
C000022643,0.5035,False,0.71
C000031319,0.53,False,0.71
C000033359,0.527,False,0.71
C000023676,0.6613,True,0.71
C000023303,0.5876,True,0.71
C000034190,0.5972,True,0.71
C000031562,0.4211,False,0.71
C000029129,0.898,True,0.71
C000020116,0.4791,False,0.71
C000033990,0.5293,False,0.71
C000013905,0.1954,False,0.71
C000025281,0.2828,False,0.71
C000003668,0.1701,False,0.71
C000010885,0.5793,True,0.71
C000019443,0.4838,False,0.71
C000002409,0.7189,True,0.71
C000019297,0.7518,True,0.71
C000038394,1.0,True,0.71
C000006169,0.6188,True,0.71
C000011843,0.6757,True,0.71
C000023188,0.4703,False,0.71
C000001201,0.5399,False,0.71
C000028579,0.6775,True,0.71
C000025978,0.133,False,0.71
C000018427,0.0706,False,0.71
C000020958,0.4882,False,0.71
C000004411,0.6325,True,0.71
C000015454,0.7662,True,0.71
C000030687,0.7243,True,0.71
C000033387,0.5102,False,0.71
C000035791,0.7309,True,0.71
C000032114,0.9787,True,0.71
C000020708,0.5075,False,0.71
C000018828,0.1477,False,0.71
C000008517,0.7408,True,0.71
C000025686,0.2456,False,0.71
C000003872,0.5167,False,0.71
C000012690,0.3372,False,0.71
C000010351,0.4925,False,0.71
C000025840,0.461,False,0.71
C000002687,0.0495,False,0.71
C000038601,0.8845,True,0.71
C000023698,0.4967,False,0.71
C000028948,0.4819,False,0.71
C000014831,0.3328,False,0.71
C000037818,0.6997,True,0.71
C000025921,0.2058,False,0.71
C000001040,0.2475,False,0.71
C000032193,0.6231,True,0.71
C000020699,0.4215,False,0.71
C000032912,0.1516,False,0.71
C000002339,0.6992,True,0.71
C000023512,0.0979,False,0.71
C000005010,0.6134,True,0.71
C000033592,0.6911,True,0.71
C000010784,0.1909,False,0.71
C000021663,0.161,False,0.71
C000015411,0.5651,True,0.71
C000011223,0.0,False,0.71
C000020647,0.5,False,0.71
C000028379,0.2738,False,0.71
C000016294,0.1876,False,0.71
C000015455,0.5291,False,0.71
C000035700,0.6602,True,0.71
C000031981,0.5422,False,0.71
C000000341,0.7677,True,0.71
C000013338,0.9944,True,0.71
C000021411,0.8983,True,0.71
C000039168,0.9142,True,0.71
C000025728,0.5421,False,0.71
C000021652,0.6325,True,0.71
C000033920,0.4584,False,0.71
C000027305,0.5223,False,0.71
C000001925,0.2086,False,0.71
C000007218,0.4083,False,0.71
C000013443,0.4685,False,0.71
C000023860,0.6879,True,0.71
C000028733,0.5652,True,0.71
C000021418,0.4627,False,0.71
C000002559,0.4368,False,0.71
C000021677,0.9355,True,0.71
C000009699,0.3397,False,0.71
C000000893,0.3946,False,0.71
C000034554,0.5536,True,0.71
C000006208,0.153,False,0.71
C000032536,0.3401,False,0.71
C000012151,0.4555,False,0.71
C000012254,0.2307,False,0.71
C000019180,0.5514,True,0.71
C000011211,0.8952,True,0.71
C000011144,0.9062,True,0.71
C000032598,0.4379,False,0.71
C000025297,0.5755,True,0.71
C000014884,0.5695,True,0.71
C000005412,0.4475,False,0.71
C000038705,0.4381,False,0.71
C000030909,0.4567,False,0.71
C000018733,0.4355,False,0.71
C000024490,0.47,False,0.71
C000034623,0.6148,True,0.71
C000011634,0.3315,False,0.71
C000038033,0.568,True,0.71
C000027932,0.5221,False,0.71
C000000539,0.3604,False,0.71
C000017861,0.2958,False,0.71
C000019137,0.8924,True,0.71
C000024923,0.7398,True,0.71
C000006257,0.6872,True,0.71
C000002450,0.4561,False,0.71
C000001902,0.8536,True,0.71
C000005677,0.7762,True,0.71
C000039668,0.2457,False,0.71
C000000430,0.6218,True,0.71
C000013776,0.5721,True,0.71
C000015202,0.2346,False,0.71
C000021290,0.3731,False,0.71
C000010003,0.6556,True,0.71
C000014767,0.6582,True,0.71
C000001514,0.5466,False,0.71
C000029567,0.4701,False,0.71
C000028977,0.4978,False,0.71
C000024725,0.581,True,0.71
C000005533,0.3521,False,0.71
C000014258,0.2601,False,0.71
C000009371,0.3083,False,0.71
C000028900,0.5761,True,0.71
C000029906,0.7202,True,0.71
C000036248,0.9296,True,0.71
C000038058,0.3752,False,0.71
C000019895,0.7798,True,0.71
C000031554,0.5095,False,0.71
C000022690,0.2273,False,0.71
C000032998,0.8165,True,0.71
C000032720,0.3596,False,0.71
C000005834,0.5261,False,0.71
C000018754,0.6022,True,0.71
C000021657,0.2744,False,0.71
C000025157,0.5338,False,0.71
C000028837,0.5106,False,0.71
C000032909,0.607,True,0.71
C000008735,0.3531,False,0.71
C000038322,0.8563,True,0.71
C000026502,0.17,False,0.71
C000014888,0.6371,True,0.71
C000012190,0.0644,False,0.71
C000015562,0.5588,True,0.71
C000015055,0.9118,True,0.71
C000030485,0.0742,False,0.71
C000010973,0.2604,False,0.71
C000001464,0.3747,False,0.71
C000026268,0.4448,False,0.71
C000031143,0.4311,False,0.71
C000037771,0.242,False,0.71
C000037607,0.3687,False,0.71
C000007511,0.0059,False,0.71
C000025679,0.9651,True,0.71
C000025218,0.8658,True,0.71
C000014034,0.6435,True,0.71
C000020828,0.2584,False,0.71
C000006019,0.5049,False,0.71
C000039438,0.5436,False,0.71
C000023963,0.2677,False,0.71
C000002897,0.5244,False,0.71
C000001897,0.5561,True,0.71
C000023866,0.5645,True,0.71
C000028303,0.3104,False,0.71
C000023918,0.6582,True,0.71
C000002184,0.5732,True,0.71
C000032589,0.6146,True,0.71
C000008368,0.4648,False,0.71
C000029992,0.7201,True,0.71
C000019588,0.3917,False,0.71
C000001989,0.3174,False,0.71
C000007094,0.3673,False,0.71
C000004027,0.4286,False,0.71
C000015393,0.5542,True,0.71
C000004228,0.6939,True,0.71
C000037810,0.8016,True,0.71
C000024572,0.6029,True,0.71
C000007269,0.6993,True,0.71
C000028161,0.4837,False,0.71
C000002158,0.4352,False,0.71
C000017175,0.8813,True,0.71
C000028387,0.3461,False,0.71
C000010710,0.5147,False,0.71
C000004462,0.2848,False,0.71
C000005514,0.6146,True,0.71
C000015885,0.4955,False,0.71
C000016199,0.2629,False,0.71
C000010709,0.4824,False,0.71
C000034708,0.8239,True,0.71
C000012186,0.2803,False,0.71
C000035140,0.5272,False,0.71
C000019849,0.3395,False,0.71
C000019974,0.1752,False,0.71
C000023864,0.7875,True,0.71
C000027226,0.2526,False,0.71
C000027291,0.0573,False,0.71
C000038577,0.3925,False,0.71
C000032345,0.4414,False,0.71
C000019692,0.472,False,0.71
C000032843,0.2791,False,0.71
C000028455,0.6749,True,0.71
C000037557,0.4772,False,0.71
C000030225,0.5444,False,0.71
C000026554,0.436,False,0.71
C000027003,0.2358,False,0.71
C000015340,0.4507,False,0.71
C000011281,0.3029,False,0.71
C000002088,0.5888,True,0.71
C000019103,0.4265,False,0.71
C000009873,0.4806,False,0.71
C000007099,0.7389,True,0.71
C000000186,0.2138,False,0.71
C000036465,0.4395,False,0.71
C000030682,0.7101,True,0.71
C000024475,0.404,False,0.71
C000002721,0.593,True,0.71
C000001343,0.3479,False,0.71
C000024474,0.8265,True,0.71
C000009349,0.2015,False,0.71
C000003599,0.3877,False,0.71
C000000746,0.7011,True,0.71
C000027375,0.563,True,0.71
C000008218,0.4178,False,0.71
C000007039,0.7515,True,0.71
C000035753,0.5902,True,0.71
C000027125,0.5906,True,0.71
C000016898,0.1465,False,0.71
C000025657,0.3924,False,0.71
C000025517,0.6089,True,0.71
C000025845,0.3495,False,0.71
C000020821,0.5421,False,0.71
C000032679,0.6042,True,0.71
C000020739,0.6033,True,0.71
C000005945,0.3665,False,0.71
C000038775,0.1954,False,0.71
C000013618,0.4812,False,0.71
C000030273,0.6911,True,0.71
C000010137,0.68,True,0.71
C000033010,0.5809,True,0.71
C000014040,0.4282,False,0.71
C000031191,0.2683,False,0.71
C000010746,0.5388,False,0.71
C000012360,0.2121,False,0.71
C000038460,0.4978,False,0.71
C000018600,0.2994,False,0.71
C000013323,0.6191,True,0.71
C000000618,0.1523,False,0.71
C000029911,0.5153,False,0.71
C000011140,0.4381,False,0.71
C000012647,0.5594,True,0.71
C000015016,0.0899,False,0.71
C000009865,0.3537,False,0.71
C000037034,0.2697,False,0.71
C000006150,0.5556,True,0.71
C000028530,0.7064,True,0.71
C000012755,0.3712,False,0.71
C000024163,0.643,True,0.71
C000015356,0.6551,True,0.71
C000037893,0.708,True,0.71
C000029216,0.6601,True,0.71
C000015284,0.8175,True,0.71
C000030276,0.599,True,0.71
C000015019,0.4922,False,0.71
C000034742,0.289,False,0.71
C000039442,0.772,True,0.71
C000018164,0.6881,True,0.71
C000034794,0.3684,False,0.71
C000039585,0.755,True,0.71
C000036965,0.6826,True,0.71
C000022180,0.2777,False,0.71
C000039924,0.201,False,0.71
C000018041,0.3953,False,0.71
C000013964,0.2472,False,0.71
C000009640,0.4535,False,0.71
C000029084,0.5536,True,0.71
C000006587,0.4106,False,0.71
C000032101,0.3451,False,0.71
C000013799,0.8821,True,0.71
C000009818,0.1787,False,0.71
C000036580,0.6035,True,0.71
C000038008,0.5058,False,0.71
C000004225,0.7285,True,0.71
C000023481,0.3995,False,0.71
C000029569,0.6421,True,0.71
C000029866,0.641,True,0.71
C000010620,0.5166,False,0.71
C000016989,0.826,True,0.71
C000007536,0.5254,False,0.71
C000012281,0.5599,True,0.71
C000024528,0.3893,False,0.71
C000021176,0.4197,False,0.71
C000021412,0.4882,False,0.71
C000006917,0.404,False,0.71
C000022207,0.7699,True,0.71
C000028289,0.6647,True,0.71
C000002196,0.9559,True,0.71
C000000151,0.5382,False,0.71
C000039156,0.3685,False,0.71
C000033740,0.7119,True,0.71
C000012055,0.8832,True,0.71
C000002316,0.7196,True,0.71
C000005795,1.0,True,0.71
C000016151,0.7644,True,0.71
C000012877,0.5601,True,0.71
C000000100,0.4614,False,0.71
C000034440,0.6378,True,0.71
C000037015,0.5256,False,0.71
C000006189,0.3613,False,0.71
C000000586,0.7509,True,0.71
C000012859,0.4698,False,0.71
C000022020,0.6087,True,0.71
C000037192,0.6469,True,0.71
C000027388,0.4748,False,0.71
C000032036,0.7544,True,0.71
C000028545,0.3022,False,0.71
C000022288,0.5449,False,0.71
C000009386,0.4133,False,0.71
C000006329,0.3363,False,0.71
