site,service_code,week,cases,cancels,supplied_rate,supplied_alert,reconciled_rate,rate_reconciliation_error,seasonal_expected_rate,shrunk_rate,z_value,p_value,baseline_prior_weeks,baseline_available,baseline_rule,maturity_status,minimum_denominator_met,direction,q_value_by,candidate,persistent_breach,reproducible_alert,budget_suppressed,supplied_alert_reproduced,quantity_status,limitation,cases_number_id,cancels_number_id,supplied_rate_number_id,reconciled_rate_number_id,rate_reconciliation_error_number_id,baseline_prior_weeks_number_id,seasonal_expected_rate_number_id,shrunk_rate_number_id,z_value_number_id,p_value_number_id,q_value_by_number_id
B,B-CARD,2025-08-04,24,5,0.2083,True,0.20833333333333334,3.333333333332966e-05,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,False,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0037-CASES,N-MONITOR-REPLAY-0037-CANCELS,N-MONITOR-REPLAY-0037-SUPPLIED_RATE,N-MONITOR-REPLAY-0037-RECONCILED_RATE,N-MONITOR-REPLAY-0037-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0037-BASELINE_PRIOR_WEEKS,,,,,
B,B-ENT,2025-08-04,30,5,0.1667,False,0.16666666666666666,3.333333333332966e-05,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0038-CASES,N-MONITOR-REPLAY-0038-CANCELS,N-MONITOR-REPLAY-0038-SUPPLIED_RATE,N-MONITOR-REPLAY-0038-RECONCILED_RATE,N-MONITOR-REPLAY-0038-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0038-BASELINE_PRIOR_WEEKS,,,,,
B,B-GEN,2025-08-04,38,5,0.1316,False,0.13157894736842105,2.1052631578949432e-05,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0039-CASES,N-MONITOR-REPLAY-0039-CANCELS,N-MONITOR-REPLAY-0039-SUPPLIED_RATE,N-MONITOR-REPLAY-0039-RECONCILED_RATE,N-MONITOR-REPLAY-0039-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0039-BASELINE_PRIOR_WEEKS,,,,,
B,B-GYN,2025-08-04,31,0,0.0,False,0.0,0.0,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0040-CASES,N-MONITOR-REPLAY-0040-CANCELS,N-MONITOR-REPLAY-0040-SUPPLIED_RATE,N-MONITOR-REPLAY-0040-RECONCILED_RATE,N-MONITOR-REPLAY-0040-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0040-BASELINE_PRIOR_WEEKS,,,,,
B,B-NEURO,2025-08-04,34,3,0.0882,False,0.08823529411764706,3.5294117647063916e-05,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0041-CASES,N-MONITOR-REPLAY-0041-CANCELS,N-MONITOR-REPLAY-0041-SUPPLIED_RATE,N-MONITOR-REPLAY-0041-RECONCILED_RATE,N-MONITOR-REPLAY-0041-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0041-BASELINE_PRIOR_WEEKS,,,,,
B,B-OPHT,2025-08-04,32,4,0.125,False,0.125,0.0,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0042-CASES,N-MONITOR-REPLAY-0042-CANCELS,N-MONITOR-REPLAY-0042-SUPPLIED_RATE,N-MONITOR-REPLAY-0042-RECONCILED_RATE,N-MONITOR-REPLAY-0042-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0042-BASELINE_PRIOR_WEEKS,,,,,
B,B-ORTH,2025-08-04,25,2,0.08,False,0.08,0.0,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0043-CASES,N-MONITOR-REPLAY-0043-CANCELS,N-MONITOR-REPLAY-0043-SUPPLIED_RATE,N-MONITOR-REPLAY-0043-RECONCILED_RATE,N-MONITOR-REPLAY-0043-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0043-BASELINE_PRIOR_WEEKS,,,,,
B,B-PAED,2025-08-04,37,0,0.0,False,0.0,0.0,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0044-CASES,N-MONITOR-REPLAY-0044-CANCELS,N-MONITOR-REPLAY-0044-SUPPLIED_RATE,N-MONITOR-REPLAY-0044-RECONCILED_RATE,N-MONITOR-REPLAY-0044-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0044-BASELINE_PRIOR_WEEKS,,,,,
B,B-PLAS,2025-08-04,32,3,0.0938,False,0.09375,4.999999999999449e-05,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0045-CASES,N-MONITOR-REPLAY-0045-CANCELS,N-MONITOR-REPLAY-0045-SUPPLIED_RATE,N-MONITOR-REPLAY-0045-RECONCILED_RATE,N-MONITOR-REPLAY-0045-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0045-BASELINE_PRIOR_WEEKS,,,,,
B,B-THOR,2025-08-04,30,4,0.1333,False,0.13333333333333333,3.333333333332966e-05,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0046-CASES,N-MONITOR-REPLAY-0046-CANCELS,N-MONITOR-REPLAY-0046-SUPPLIED_RATE,N-MONITOR-REPLAY-0046-RECONCILED_RATE,N-MONITOR-REPLAY-0046-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0046-BASELINE_PRIOR_WEEKS,,,,,
B,B-URO,2025-08-04,26,3,0.1154,False,0.11538461538461539,1.5384615384611555e-05,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0047-CASES,N-MONITOR-REPLAY-0047-CANCELS,N-MONITOR-REPLAY-0047-SUPPLIED_RATE,N-MONITOR-REPLAY-0047-RECONCILED_RATE,N-MONITOR-REPLAY-0047-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0047-BASELINE_PRIOR_WEEKS,,,,,
B,B-VASC,2025-08-04,26,1,0.0385,False,0.038461538461538464,3.846153846153583e-05,,,,,1,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0048-CASES,N-MONITOR-REPLAY-0048-CANCELS,N-MONITOR-REPLAY-0048-SUPPLIED_RATE,N-MONITOR-REPLAY-0048-RECONCILED_RATE,N-MONITOR-REPLAY-0048-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0048-BASELINE_PRIOR_WEEKS,,,,,
A,A-CARD,2025-08-11,54,14,0.2593,False,0.25925925925925924,4.0740740740730086e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0049-CASES,N-MONITOR-REPLAY-0049-CANCELS,N-MONITOR-REPLAY-0049-SUPPLIED_RATE,N-MONITOR-REPLAY-0049-RECONCILED_RATE,N-MONITOR-REPLAY-0049-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0049-BASELINE_PRIOR_WEEKS,,,,,
A,A-ENT,2025-08-11,32,4,0.125,False,0.125,0.0,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0050-CASES,N-MONITOR-REPLAY-0050-CANCELS,N-MONITOR-REPLAY-0050-SUPPLIED_RATE,N-MONITOR-REPLAY-0050-RECONCILED_RATE,N-MONITOR-REPLAY-0050-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0050-BASELINE_PRIOR_WEEKS,,,,,
A,A-GEN,2025-08-11,37,3,0.0811,False,0.08108108108108109,1.8918918918919836e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0051-CASES,N-MONITOR-REPLAY-0051-CANCELS,N-MONITOR-REPLAY-0051-SUPPLIED_RATE,N-MONITOR-REPLAY-0051-RECONCILED_RATE,N-MONITOR-REPLAY-0051-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0051-BASELINE_PRIOR_WEEKS,,,,,
A,A-GYN,2025-08-11,31,2,0.0645,False,0.06451612903225806,1.612903225806095e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0052-CASES,N-MONITOR-REPLAY-0052-CANCELS,N-MONITOR-REPLAY-0052-SUPPLIED_RATE,N-MONITOR-REPLAY-0052-RECONCILED_RATE,N-MONITOR-REPLAY-0052-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0052-BASELINE_PRIOR_WEEKS,,,,,
A,A-NEURO,2025-08-11,29,6,0.2069,False,0.20689655172413793,3.448275862072414e-06,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0053-CASES,N-MONITOR-REPLAY-0053-CANCELS,N-MONITOR-REPLAY-0053-SUPPLIED_RATE,N-MONITOR-REPLAY-0053-RECONCILED_RATE,N-MONITOR-REPLAY-0053-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0053-BASELINE_PRIOR_WEEKS,,,,,
A,A-OPHT,2025-08-11,38,3,0.0789,False,0.07894736842105263,4.7368421052629284e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0054-CASES,N-MONITOR-REPLAY-0054-CANCELS,N-MONITOR-REPLAY-0054-SUPPLIED_RATE,N-MONITOR-REPLAY-0054-RECONCILED_RATE,N-MONITOR-REPLAY-0054-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0054-BASELINE_PRIOR_WEEKS,,,,,
A,A-ORTH,2025-08-11,40,3,0.075,False,0.075,0.0,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0055-CASES,N-MONITOR-REPLAY-0055-CANCELS,N-MONITOR-REPLAY-0055-SUPPLIED_RATE,N-MONITOR-REPLAY-0055-RECONCILED_RATE,N-MONITOR-REPLAY-0055-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0055-BASELINE_PRIOR_WEEKS,,,,,
A,A-PAED,2025-08-11,36,1,0.0278,False,0.027777777777777776,2.2222222222222088e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0056-CASES,N-MONITOR-REPLAY-0056-CANCELS,N-MONITOR-REPLAY-0056-SUPPLIED_RATE,N-MONITOR-REPLAY-0056-RECONCILED_RATE,N-MONITOR-REPLAY-0056-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0056-BASELINE_PRIOR_WEEKS,,,,,
A,A-PLAS,2025-08-11,32,0,0.0,False,0.0,0.0,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0057-CASES,N-MONITOR-REPLAY-0057-CANCELS,N-MONITOR-REPLAY-0057-SUPPLIED_RATE,N-MONITOR-REPLAY-0057-RECONCILED_RATE,N-MONITOR-REPLAY-0057-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0057-BASELINE_PRIOR_WEEKS,,,,,
A,A-THOR,2025-08-11,29,4,0.1379,False,0.13793103448275862,3.103448275862397e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0058-CASES,N-MONITOR-REPLAY-0058-CANCELS,N-MONITOR-REPLAY-0058-SUPPLIED_RATE,N-MONITOR-REPLAY-0058-RECONCILED_RATE,N-MONITOR-REPLAY-0058-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0058-BASELINE_PRIOR_WEEKS,,,,,
A,A-URO,2025-08-11,32,7,0.2188,False,0.21875,4.999999999999449e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0059-CASES,N-MONITOR-REPLAY-0059-CANCELS,N-MONITOR-REPLAY-0059-SUPPLIED_RATE,N-MONITOR-REPLAY-0059-RECONCILED_RATE,N-MONITOR-REPLAY-0059-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0059-BASELINE_PRIOR_WEEKS,,,,,
A,A-VASC,2025-08-11,30,2,0.0667,False,0.06666666666666667,3.333333333332966e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0060-CASES,N-MONITOR-REPLAY-0060-CANCELS,N-MONITOR-REPLAY-0060-SUPPLIED_RATE,N-MONITOR-REPLAY-0060-RECONCILED_RATE,N-MONITOR-REPLAY-0060-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0060-BASELINE_PRIOR_WEEKS,,,,,
B,B-CARD,2025-08-11,32,2,0.0625,False,0.0625,0.0,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0061-CASES,N-MONITOR-REPLAY-0061-CANCELS,N-MONITOR-REPLAY-0061-SUPPLIED_RATE,N-MONITOR-REPLAY-0061-RECONCILED_RATE,N-MONITOR-REPLAY-0061-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0061-BASELINE_PRIOR_WEEKS,,,,,
B,B-ENT,2025-08-11,31,6,0.1935,False,0.1935483870967742,4.838709677418285e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0062-CASES,N-MONITOR-REPLAY-0062-CANCELS,N-MONITOR-REPLAY-0062-SUPPLIED_RATE,N-MONITOR-REPLAY-0062-RECONCILED_RATE,N-MONITOR-REPLAY-0062-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0062-BASELINE_PRIOR_WEEKS,,,,,
B,B-GEN,2025-08-11,26,2,0.0769,False,0.07692307692307693,2.307692307693121e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0063-CASES,N-MONITOR-REPLAY-0063-CANCELS,N-MONITOR-REPLAY-0063-SUPPLIED_RATE,N-MONITOR-REPLAY-0063-RECONCILED_RATE,N-MONITOR-REPLAY-0063-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0063-BASELINE_PRIOR_WEEKS,,,,,
B,B-GYN,2025-08-11,40,7,0.175,False,0.175,0.0,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0064-CASES,N-MONITOR-REPLAY-0064-CANCELS,N-MONITOR-REPLAY-0064-SUPPLIED_RATE,N-MONITOR-REPLAY-0064-RECONCILED_RATE,N-MONITOR-REPLAY-0064-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0064-BASELINE_PRIOR_WEEKS,,,,,
B,B-NEURO,2025-08-11,21,0,0.0,False,0.0,0.0,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0065-CASES,N-MONITOR-REPLAY-0065-CANCELS,N-MONITOR-REPLAY-0065-SUPPLIED_RATE,N-MONITOR-REPLAY-0065-RECONCILED_RATE,N-MONITOR-REPLAY-0065-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0065-BASELINE_PRIOR_WEEKS,,,,,
B,B-OPHT,2025-08-11,24,1,0.0417,False,0.041666666666666664,3.33333333333366e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0066-CASES,N-MONITOR-REPLAY-0066-CANCELS,N-MONITOR-REPLAY-0066-SUPPLIED_RATE,N-MONITOR-REPLAY-0066-RECONCILED_RATE,N-MONITOR-REPLAY-0066-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0066-BASELINE_PRIOR_WEEKS,,,,,
B,B-ORTH,2025-08-11,21,0,0.0,False,0.0,0.0,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0067-CASES,N-MONITOR-REPLAY-0067-CANCELS,N-MONITOR-REPLAY-0067-SUPPLIED_RATE,N-MONITOR-REPLAY-0067-RECONCILED_RATE,N-MONITOR-REPLAY-0067-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0067-BASELINE_PRIOR_WEEKS,,,,,
B,B-PAED,2025-08-11,24,1,0.0417,False,0.041666666666666664,3.33333333333366e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0068-CASES,N-MONITOR-REPLAY-0068-CANCELS,N-MONITOR-REPLAY-0068-SUPPLIED_RATE,N-MONITOR-REPLAY-0068-RECONCILED_RATE,N-MONITOR-REPLAY-0068-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0068-BASELINE_PRIOR_WEEKS,,,,,
B,B-PLAS,2025-08-11,24,2,0.0833,False,0.08333333333333333,3.333333333332966e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0069-CASES,N-MONITOR-REPLAY-0069-CANCELS,N-MONITOR-REPLAY-0069-SUPPLIED_RATE,N-MONITOR-REPLAY-0069-RECONCILED_RATE,N-MONITOR-REPLAY-0069-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0069-BASELINE_PRIOR_WEEKS,,,,,
B,B-THOR,2025-08-11,19,4,0.2105,True,0.21052631578947367,2.631578947367985e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,False,none,,False,False,False,False,False,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0070-CASES,N-MONITOR-REPLAY-0070-CANCELS,N-MONITOR-REPLAY-0070-SUPPLIED_RATE,N-MONITOR-REPLAY-0070-RECONCILED_RATE,N-MONITOR-REPLAY-0070-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0070-BASELINE_PRIOR_WEEKS,,,,,
B,B-URO,2025-08-11,32,3,0.0938,False,0.09375,4.999999999999449e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0071-CASES,N-MONITOR-REPLAY-0071-CANCELS,N-MONITOR-REPLAY-0071-SUPPLIED_RATE,N-MONITOR-REPLAY-0071-RECONCILED_RATE,N-MONITOR-REPLAY-0071-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0071-BASELINE_PRIOR_WEEKS,,,,,
B,B-VASC,2025-08-11,31,2,0.0645,False,0.06451612903225806,1.612903225806095e-05,,,,,2,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0072-CASES,N-MONITOR-REPLAY-0072-CANCELS,N-MONITOR-REPLAY-0072-SUPPLIED_RATE,N-MONITOR-REPLAY-0072-RECONCILED_RATE,N-MONITOR-REPLAY-0072-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0072-BASELINE_PRIOR_WEEKS,,,,,
A,A-CARD,2025-08-18,43,4,0.093,False,0.09302325581395349,2.3255813953487747e-05,,,,,3,False,strictly_prior_weeks_expanding_service_plus_calendar_month_shrinkage,historical_assumed_mature_no_as_of_timestamp,True,none,,False,False,False,False,True,recomputed_monitor_replay,strictly_prior_replay_avoids_future_leakage_but_one_year_cannot_validate_seasonality_and_no_as_of_timestamp_proves_maturity,N-MONITOR-REPLAY-0073-CASES,N-MONITOR-REPLAY-0073-CANCELS,N-MONITOR-REPLAY-0073-SUPPLIED_RATE,N-MONITOR-REPLAY-0073-RECONCILED_RATE,N-MONITOR-REPLAY-0073-RATE_RECONCILIATION_ERROR,N-MONITOR-REPLAY-0073-BASELINE_PRIOR_WEEKS,,,,,
